L,N,k,instance_idx,baseline,n_colors,n_quartets,n_ancillas,total_qubits,cnot_depth,fp_cnot_depth,interaction_cnot_depth,total_2q_gates,total_cnots,total_idle_slots,spacetime_volume,p_2q,p_idle,mult_fidelity
18,324,1.0,0,naive_pauli,18,680,0,324,180236,0,180236,180236,180236,58035992,58396464,0.0001,1e-05,1.3294975940931579e-260
18,324,1.0,0,naive_pauli,18,680,0,324,180236,0,180236,180236,180236,58035992,58396464,1e-05,1.0000000000000002e-06,1.0292417708098773e-26
18,324,1.0,0,1d,18,680,0,324,21226,21086,140,652458,1300856,2156376,6877224,0.001,0.0001,0.0
18,324,1.0,0,1d,18,680,0,324,21226,21086,140,652458,1300856,2156376,6877224,0.0001,1e-05,1.9843734199599565e-38
18,324,1.0,0,1d,18,680,0,324,21226,21086,140,652458,1300856,2156376,6877224,1e-05,1.0000000000000002e-06,0.00016978295000676745
18,324,1.0,0,ancilla,18,680,18,342,12644,12504,140,244912,349756,3222928,4324248,0.001,0.0001,4.035235065135792e-247
18,324,1.0,0,ancilla,18,680,18,342,12644,12504,140,244912,349756,3222928,4324248,0.0001,1e-05,2.322772547841458e-25
18,324,1.0,0,ancilla,18,680,18,342,12644,12504,140,244912,349756,3222928,4324248,1e-05,1.0000000000000002e-06,0.003440763594004788
18,324,1.0,0,primitive,18,680,0,324,19700,19560,140,363280,468124,5076928,6382800,0.001,0.0001,0.0
18,324,1.0,0,primitive,18,680,0,324,19700,19560,140,363280,468124,5076928,6382800,0.0001,1e-05,1.490159505373425e-38
18,324,1.0,0,primitive,18,680,0,324,19700,19560,140,363280,468124,5076928,6382800,1e-05,1.0000000000000002e-06,0.0001649697057037132
18,324,1.0,0,pipelined,18,680,0,324,14732,14592,140,324112,428956,3545632,4773168,0.001,0.0001,1.5030689323458578e-295
18,324,1.0,0,pipelined,18,680,0,324,14732,14592,140,324112,428956,3545632,4773168,0.0001,1e-05,3.347570434068445e-30
18,324,1.0,0,pipelined,18,680,0,324,14732,14592,140,324112,428956,3545632,4773168,1e-05,1.0000000000000002e-06,0.0011286083221203323
18,324,1.0,1,naive_pauli,17,636,0,324,168574,0,168574,168574,168574,54280828,54617976,0.001,0.0001,0.0
18,324,1.0,1,naive_pauli,17,636,0,324,168574,0,168574,168574,168574,54280828,54617976,0.0001,1e-05,8.684377374146386e-244
18,324,1.0,1,naive_pauli,17,636,0,324,168574,0,168574,168574,168574,54280828,54617976,1e-05,1.0000000000000002e-06,4.943253680205735e-25
18,324,1.0,1,1d,17,636,0,324,20218,20084,134,612336,1220866,2072352,6550632,0.001,0.0001,0.0
18,324,1.0,1,1d,17,636,0,324,20218,20084,134,612336,1220866,2072352,6550632,0.0001,1e-05,2.541559440188436e-36
18,324,1.0,1,1d,17,636,0,324,20218,20084,134,612336,1220866,2072352,6550632,1e-05,1.0000000000000002e-06,0.0002758250822249276
18,324,1.0,1,ancilla,17,636,18,342,11956,11822,134,232336,332414,3044590,4088952,0.001,0.0001,6.543304363551198e-234
18,324,1.0,1,ancilla,17,636,18,342,11956,11822,134,232336,332414,3044590,4088952,0.0001,1e-05,4.8609225452918355e-24
18,324,1.0,1,ancilla,17,636,18,342,11956,11822,134,232336,332414,3044590,4088952,1e-05,1.0000000000000002e-06,0.0046636207887648
18,324,1.0,1,primitive,17,636,0,324,18620,18486,134,344128,444206,4795444,6032880,0.001,0.0001,0.0
18,324,1.0,1,primitive,17,636,0,324,18620,18486,134,344128,444206,4795444,6032880,0.0001,1e-05,1.688537584145033e-36
18,324,1.0,1,primitive,17,636,0,324,18620,18486,134,344128,444206,4795444,6032880,1e-05,1.0000000000000002e-06,0.0002647449616230489
18,324,1.0,1,pipelined,17,636,0,324,13928,13794,134,307136,407214,3349220,4512672,0.001,0.0001,1.212668463773293e-279
18,324,1.0,1,pipelined,17,636,0,324,13928,13794,134,307136,407214,3349220,4512672,0.0001,1e-05,1.3032737386806861e-28
18,324,1.0,1,pipelined,17,636,0,324,13928,13794,134,307136,407214,3349220,4512672,1e-05,1.0000000000000002e-06,0.001627684165764206
18,324,1.0,2,naive_pauli,17,652,0,324,170292,0,170292,170292,170292,54834024,55174608,0.001,0.0001,0.0
18,324,1.0,2,naive_pauli,17,652,0,324,170292,0,170292,170292,170292,54834024,55174608,0.0001,1e-05,2.894752580022355e-246
18,324,1.0,2,naive_pauli,17,652,0,324,170292,0,170292,170292,170292,54834024,55174608,1e-05,1.0000000000000002e-06,2.7944837692207063e-25
18,324,1.0,2,1d,17,652,0,324,20574,20438,136,634928,1265956,2085164,6665976,0.001,0.0001,0.0
18,324,1.0,2,1d,17,652,0,324,20574,20438,136,634928,1265956,2085164,6665976,0.0001,1e-05,2.334807228506417e-37
18,324,1.0,2,1d,17,652,0,324,20574,20438,136,634928,1265956,2085164,6665976,1e-05,1.0000000000000002e-06,0.00021724674227233497
18,324,1.0,2,ancilla,17,652,18,342,12004,11868,136,234744,337136,3048324,4105368,0.001,0.0001,4.04873266820275e-235
18,324,1.0,2,ancilla,17,652,18,342,12004,11868,136,234744,337136,3048324,4105368,0.0001,1e-05,3.680600861847452e-24
18,324,1.0,2,ancilla,17,652,18,342,12004,11868,136,234744,337136,3048324,4105368,1e-05,1.0000000000000002e-06,0.004535693608258739
18,324,1.0,2,primitive,17,652,0,324,18668,18532,136,346536,448928,4798728,6048432,0.001,0.0001,0.0
18,324,1.0,2,primitive,17,652,0,324,18668,18532,136,346536,448928,4798728,6048432,0.0001,1e-05,1.2842958795236425e-36
18,324,1.0,2,primitive,17,652,0,324,18668,18532,136,346536,448928,4798728,6048432,1e-05,1.0000000000000002e-06,0.00025759867009983244
18,324,1.0,2,pipelined,17,652,0,324,13976,13840,136,309544,411936,3352504,4528224,0.001,0.0001,7.84889089849948e-281
18,324,1.0,2,pipelined,17,652,0,324,13976,13840,136,309544,411936,3352504,4528224,0.0001,1e-05,9.912655236078012e-29
18,324,1.0,2,pipelined,17,652,0,324,13976,13840,136,309544,411936,3352504,4528224,1e-05,1.0000000000000002e-06,0.001583747897874673
18,324,1.0,3,naive_pauli,19,642,0,324,171358,0,171358,171358,171358,55177276,55519992,0.001,0.0001,0.0
18,324,1.0,3,naive_pauli,19,642,0,324,171358,0,171358,171358,171358,55177276,55519992,0.0001,1e-05,8.405845323770973e-248
18,324,1.0,3,naive_pauli,19,642,0,324,171358,0,171358,171358,171358,55177276,55519992,1e-05,1.0000000000000002e-06,1.9615503719497026e-25
18,324,1.0,3,1d,19,642,0,324,22612,22464,148,612432,1221028,2462256,7326288,0.001,0.0001,0.0
18,324,1.0,3,1d,19,642,0,324,22612,22464,148,612432,1221028,2462256,7326288,0.0001,1e-05,5.100242339306669e-38
18,324,1.0,3,1d,19,642,0,324,22612,22464,148,612432,1221028,2462256,7326288,1e-05,1.0000000000000002e-06,0.00018658794912206745
18,324,1.0,3,ancilla,19,642,18,342,13370,13222,148,253294,359188,3416494,4572540,0.001,0.0001,3.6050079711470225e-259
18,324,1.0,3,ancilla,19,642,18,342,13370,13222,148,253294,359188,3416494,4572540,0.0001,1e-05,1.4498136598513435e-26
18,324,1.0,3,ancilla,19,642,18,342,13370,13222,148,253294,359188,3416494,4572540,1e-05,1.0000000000000002e-06,0.002607278366626707
18,324,1.0,3,primitive,19,642,0,324,20818,20670,148,378238,484132,5373280,6745032,0.001,0.0001,0.0
18,324,1.0,3,primitive,19,642,0,324,20818,20670,148,378238,484132,5373280,6745032,0.0001,1e-05,1.723994079603038e-40
18,324,1.0,3,primitive,19,642,0,324,20818,20670,148,378238,484132,5373280,6745032,1e-05,1.0000000000000002e-06,0.00010561801561744056
18,324,1.0,3,pipelined,19,642,0,324,15574,15426,148,336894,442788,3756912,5045976,0.001,0.0001,2.7978006699226e-310
18,324,1.0,3,pipelined,19,642,0,324,15574,15426,148,336894,442788,3756912,5045976,0.0001,1e-05,1.1272098880999406e-31
18,324,1.0,3,pipelined,19,642,0,324,15574,15426,148,336894,442788,3756912,5045976,1e-05,1.0000000000000002e-06,0.0008040326152616588
18,324,1.0,4,naive_pauli,16,588,0,324,152026,0,152026,152026,152026,48952372,49256424,0.001,0.0001,0.0
18,324,1.0,4,naive_pauli,16,588,0,324,152026,0,152026,152026,152026,48952372,49256424,0.0001,1e-05,6.291456772969474e-220
18,324,1.0,4,naive_pauli,16,588,0,324,152026,0,152026,152026,152026,48952372,49256424,1e-05,1.0000000000000002e-06,1.202265828614675e-22
18,324,1.0,4,1d,16,588,0,324,19904,19778,126,579738,1155954,2085384,6448896,0.001,0.0001,0.0
18,324,1.0,4,1d,16,588,0,324,19904,19778,126,579738,1155954,2085384,6448896,0.0001,1e-05,5.811479012593909e-35
18,324,1.0,4,1d,16,588,0,324,19904,19778,126,579738,1155954,2085384,6448896,1e-05,1.0000000000000002e-06,0.00037717773732679757
18,324,1.0,4,ancilla,16,588,18,342,11270,11144,126,218632,312846,2868508,3854340,0.001,0.0001,2.617417201101703e-220
18,324,1.0,4,ancilla,16,588,18,342,11270,11144,126,218632,312846,2868508,3854340,0.0001,1e-05,1.1133298468714262e-22
18,324,1.0,4,ancilla,16,588,18,342,11270,11144,126,218632,312846,2868508,3854340,1e-05,1.0000000000000002e-06,0.006378384888157108
18,324,1.0,4,primitive,16,588,0,324,17542,17416,126,323848,418062,4516216,5683608,0.001,0.0001,0.0
18,324,1.0,4,primitive,16,588,0,324,17542,17416,126,323848,418062,4516216,5683608,0.0001,1e-05,2.0940248963327024e-34
18,324,1.0,4,primitive,16,588,0,324,17542,17416,126,323848,418062,4516216,5683608,1e-05,1.0000000000000002e-06,0.00042871660542781237
18,324,1.0,4,pipelined,16,588,0,324,13126,13000,126,289032,383246,3155064,4252824,0.001,0.0001,2.413530635395208e-263
18,324,1.0,4,pipelined,16,588,0,324,13126,13000,126,289032,383246,3155064,4252824,0.0001,1e-05,5.553089837847129e-27
18,324,1.0,4,pipelined,16,588,0,324,13126,13000,126,289032,383246,3155064,4252824,1e-05,1.0000000000000002e-06,0.0023687330867745676
18,324,1.0,5,naive_pauli,17,671,0,324,174478,0,174478,174478,174478,56181916,56530872,0.001,0.0001,0.0
18,324,1.0,5,naive_pauli,17,671,0,324,174478,0,174478,174478,174478,56181916,56530872,0.0001,1e-05,2.6665936579473e-252
18,324,1.0,5,naive_pauli,17,671,0,324,174478,0,174478,174478,174478,56181916,56530872,1e-05,1.0000000000000002e-06,6.96208919711279e-26
18,324,1.0,5,1d,17,671,0,324,20358,20222,136,659406,1314806,2001216,6595992,0.001,0.0001,0.0
18,324,1.0,5,1d,17,671,0,324,20358,20222,136,659406,1314806,2001216,6595992,0.0001,1e-05,4.6742850594523575e-38
18,324,1.0,5,1d,17,671,0,324,20358,20222,136,659406,1314806,2001216,6595992,1e-05,1.0000000000000002e-06,0.00018497128314907412
18,324,1.0,5,ancilla,17,671,18,342,12008,11872,136,236172,339886,3046152,4106736,0.001,0.0001,1.205507084074726e-235
18,324,1.0,5,ancilla,17,671,18,342,12008,11872,136,236172,339886,3046152,4106736,0.0001,1e-05,3.2608535447541577e-24
18,324,1.0,5,ancilla,17,671,18,342,12008,11872,136,236172,339886,3046152,4106736,1e-05,1.0000000000000002e-06,0.00448110625179907
18,324,1.0,5,primitive,17,671,0,324,18672,18536,136,347964,451678,4796520,6049728,0.001,0.0001,0.0
18,324,1.0,5,primitive,17,671,0,324,18672,18536,136,347964,451678,4796520,6049728,0.0001,1e-05,1.138240426423786e-36
18,324,1.0,5,primitive,17,671,0,324,18672,18536,136,347964,451678,4796520,6049728,1e-05,1.0000000000000002e-06,0.00025450761609619387
18,324,1.0,5,pipelined,17,671,0,324,13980,13844,136,310972,414686,3350296,4529520,0.001,0.0001,2.3454301065238587e-281
18,324,1.0,5,pipelined,17,671,0,324,13980,13844,136,310972,414686,3350296,4529520,0.0001,1e-05,8.785346977123665e-29
18,324,1.0,5,pipelined,17,671,0,324,13980,13844,136,310972,414686,3350296,4529520,1e-05,1.0000000000000002e-06,0.0015647437225868796
18,324,1.0,6,naive_pauli,20,669,0,324,177304,0,177304,177304,177304,57091888,57446496,0.001,0.0001,0.0
18,324,1.0,6,naive_pauli,20,669,0,324,177304,0,177304,177304,177304,57091888,57446496,0.0001,1e-05,2.245128182709223e-256
18,324,1.0,6,naive_pauli,20,669,0,324,177304,0,177304,177304,177304,57091888,57446496,1e-05,1.0000000000000002e-06,2.724396688778189e-26
18,324,1.0,6,1d,20,669,0,324,25418,25260,158,682374,1360756,2778564,8235432,0.001,0.0001,0.0
18,324,1.0,6,1d,20,669,0,324,25418,25260,158,682374,1360756,2778564,8235432,0.0001,1e-05,1.9777955765145856e-42
18,324,1.0,6,1d,20,669,0,324,25418,25260,158,682374,1360756,2778564,8235432,1e-05,1.0000000000000002e-06,6.757046975779762e-05
18,324,1.0,6,ancilla,20,669,18,342,14134,13976,158,269568,384024,3601116,4833828,0.001,0.0001,2.9324398109216336e-274
18,324,1.0,6,ancilla,20,669,18,342,14134,13976,158,269568,384024,3601116,4833828,0.0001,1e-05,4.494680638059976e-28
18,324,1.0,6,ancilla,20,669,18,342,14134,13976,158,269568,384024,3601116,4833828,1e-05,1.0000000000000002e-06,0.0018421695860260847
18,324,1.0,6,primitive,20,669,0,324,21974,21816,158,401088,515544,5660328,7119576,0.001,0.0001,0.0
18,324,1.0,6,primitive,20,669,0,324,21974,21816,158,401088,515544,5660328,7119576,0.0001,1e-05,9.942220708294906e-43
18,324,1.0,6,primitive,20,669,0,324,21974,21816,158,401088,515544,5660328,7119576,1e-05,1.0000000000000002e-06,6.307217295311359e-05
18,324,1.0,6,pipelined,20,669,0,324,16454,16296,158,357568,472024,3958888,5331096,0.001,0.0001,0.0
18,324,1.0,6,pipelined,20,669,0,324,16454,16296,158,357568,472024,3958888,5331096,0.0001,1e-05,1.8920145560445085e-33
18,324,1.0,6,pipelined,20,669,0,324,16454,16296,158,357568,472024,3958888,5331096,1e-05,1.0000000000000002e-06,0.0005342814178705615
18,324,1.0,7,naive_pauli,17,647,0,324,167254,0,167254,167254,167254,53855788,54190296,0.001,0.0001,0.0
18,324,1.0,7,naive_pauli,17,647,0,324,167254,0,167254,167254,167254,53855788,54190296,0.0001,1e-05,6.950289920623933e-242
18,324,1.0,7,naive_pauli,17,647,0,324,167254,0,167254,167254,167254,53855788,54190296,1e-05,1.0000000000000002e-06,7.6619309378317015e-25
18,324,1.0,7,1d,17,647,0,324,20562,20430,132,630092,1256306,2092244,6662088,0.001,0.0001,0.0
18,324,1.0,7,1d,17,647,0,324,20562,20430,132,630092,1256306,2092244,6662088,0.0001,1e-05,3.528077686686664e-37
18,324,1.0,7,1d,17,647,0,324,20562,20430,132,630092,1256306,2092244,6662088,1e-05,1.0000000000000002e-06,0.00022640241358878608
18,324,1.0,7,ancilla,17,647,18,342,11978,11846,132,233212,334094,3046258,4096476,0.001,0.0001,2.3052650510826595e-234
18,324,1.0,7,ancilla,17,647,18,342,11978,11846,132,233212,334094,3046258,4096476,0.0001,1e-05,4.3795403691851235e-24
18,324,1.0,7,ancilla,17,647,18,342,11978,11846,132,233212,334094,3046258,4096476,1e-05,1.0000000000000002e-06,0.004615241034557247
18,324,1.0,7,primitive,17,647,0,324,18642,18510,132,345004,445886,4796932,6040008,0.001,0.0001,0.0
18,324,1.0,7,primitive,17,647,0,324,18642,18510,132,345004,445886,4796932,6040008,0.0001,1e-05,1.5240608202959408e-36
18,324,1.0,7,primitive,17,647,0,324,18642,18510,132,345004,445886,4796932,6040008,1e-05,1.0000000000000002e-06,0.00026204569817305054
18,324,1.0,7,pipelined,17,647,0,324,13950,13818,132,308012,408894,3350708,4519800,0.001,0.0001,4.349942530576781e-280
18,324,1.0,7,pipelined,17,647,0,324,13950,13818,132,308012,408894,3350708,4519800,0.0001,1e-05,1.1763246858668904e-28
18,324,1.0,7,pipelined,17,647,0,324,13950,13818,132,308012,408894,3350708,4519800,1e-05,1.0000000000000002e-06,0.0016110887663660335
18,324,1.0,8,naive_pauli,16,621,0,324,155798,0,155798,155798,155798,50166956,50478552,0.001,0.0001,0.0
18,324,1.0,8,naive_pauli,16,621,0,324,155798,0,155798,155798,155798,50166956,50478552,0.0001,1e-05,2.2910231759070496e-225
18,324,1.0,8,naive_pauli,16,621,0,324,155798,0,155798,155798,155798,50166956,50478552,1e-05,1.0000000000000002e-06,3.436619428702538e-23
18,324,1.0,8,1d,16,621,0,324,19320,19192,128,611278,1218848,1928020,6259680,0.001,0.0001,0.0
18,324,1.0,8,1d,16,621,0,324,19320,19192,128,611278,1218848,1928020,6259680,0.0001,1e-05,1.1964098245123875e-35
18,324,1.0,8,1d,16,621,0,324,19320,19192,128,611278,1218848,1928020,6259680,1e-05,1.0000000000000002e-06,0.0003220410525541866
18,324,1.0,8,ancilla,16,621,18,342,11270,11142,128,221112,317620,2863890,3854340,0.001,0.0001,3.474169256960706e-221
18,324,1.0,8,ancilla,16,621,18,342,11270,11142,128,221112,317620,2863890,3854340,0.0001,1e-05,9.098488581940108e-23
18,324,1.0,8,ancilla,16,621,18,342,11270,11142,128,221112,317620,2863890,3854340,1e-05,1.0000000000000002e-06,0.006250945868702923
18,324,1.0,8,primitive,16,621,0,324,17542,17414,128,326328,422836,4511580,5683608,0.001,0.0001,0.0
18,324,1.0,8,primitive,16,621,0,324,17542,17414,128,326328,422836,4511580,5683608,0.0001,1e-05,1.7116123700481927e-34
18,324,1.0,8,primitive,16,621,0,324,17542,17414,128,326328,422836,4511580,5683608,1e-05,1.0000000000000002e-06,0.00042015848508840614
18,324,1.0,8,pipelined,16,621,0,324,13126,12998,128,291512,388020,3150428,4252824,0.001,0.0001,3.2093169188719776e-264
18,324,1.0,8,pipelined,16,621,0,324,13126,12998,128,291512,388020,3150428,4252824,0.0001,1e-05,4.538980064226481e-27
18,324,1.0,8,pipelined,16,621,0,324,13126,12998,128,291512,388020,3150428,4252824,1e-05,1.0000000000000002e-06,0.0023214479978559315
18,324,1.0,9,naive_pauli,17,668,0,324,171942,0,171942,171942,171942,55365324,55709208,0.001,0.0001,0.0
18,324,1.0,9,naive_pauli,17,668,0,324,171942,0,171942,171942,171942,55365324,55709208,0.0001,1e-05,1.2092919379409748e-248
18,324,1.0,9,naive_pauli,17,668,0,324,171942,0,171942,171942,171942,55365324,55709208,1e-05,1.0000000000000002e-06,1.6158272318977047e-25
18,324,1.0,9,1d,17,668,0,324,20360,20224,136,664280,1324570,1991792,6596640,0.001,0.0001,0.0
18,324,1.0,9,1d,17,668,0,324,20360,20224,136,664280,1324570,1991792,6596640,0.0001,1e-05,3.1546965861609637e-38
18,324,1.0,9,1d,17,668,0,324,20360,20224,136,664280,1324570,1991792,6596640,1e-05,1.0000000000000002e-06,0.00017784001390054352
18,324,1.0,9,ancilla,17,668,18,342,11960,11824,136,235696,338950,3038896,4090320,0.001,0.0001,4.009933815374675e-235
18,324,1.0,9,ancilla,17,668,18,342,11960,11824,136,235696,338950,3038896,4090320,0.0001,1e-05,3.677200494974442e-24
18,324,1.0,9,ancilla,17,668,18,342,11960,11824,136,235696,338950,3038896,4090320,1e-05,1.0000000000000002e-06,0.00453527614914139
18,324,1.0,9,primitive,17,668,0,324,18624,18488,136,347488,450742,4789696,6034176,0.001,0.0001,0.0
18,324,1.0,9,primitive,17,668,0,324,18624,18488,136,347488,450742,4789696,6034176,0.0001,1e-05,1.2780382764399648e-36
18,324,1.0,9,primitive,17,668,0,324,18624,18488,136,347488,450742,4789696,6034176,1e-05,1.0000000000000002e-06,0.00025747298152365463
18,324,1.0,9,pipelined,17,668,0,324,13932,13796,136,310496,413750,3343472,4513968,0.001,0.0001,7.471838453443355e-281
18,324,1.0,9,pipelined,17,668,0,324,13932,13796,136,310496,413750,3343472,4513968,0.0001,1e-05,9.864356815938471e-29
18,324,1.0,9,pipelined,17,668,0,324,13932,13796,136,310496,413750,3343472,4513968,1e-05,1.0000000000000002e-06,0.0015829751492489475
20,400,1.0,0,naive_pauli,18,836,0,400,273484,0,273484,273484,273484,108846632,109393600,0.001,0.0001,0.0
20,400,1.0,0,naive_pauli,18,836,0,400,273484,0,273484,273484,273484,108846632,109393600,0.0001,1e-05,0.0
20,400,1.0,0,naive_pauli,18,836,0,400,273484,0,273484,273484,273484,108846632,109393600,1e-05,1.0000000000000002e-06,3.473384420503556e-49
20,400,1.0,0,1d,18,836,0,400,26900,26758,142,983726,1962456,3440948,10760000,0.001,0.0001,0.0
20,400,1.0,0,1d,18,836,0,400,26900,26758,142,983726,1962456,3440948,10760000,0.0001,1e-05,2.1441954219273902e-58
20,400,1.0,0,1d,18,836,0,400,26900,26758,142,983726,1962456,3440948,10760000,1e-05,1.0000000000000002e-06,1.711297151040006e-06
20,400,1.0,0,ancilla,18,836,20,420,14128,13986,142,320938,468472,4441384,5933760,0.001,0.0001,0.0
20,400,1.0,0,ancilla,18,836,20,420,14128,13986,142,320938,468472,4441384,5933760,0.0001,1e-05,5.9205319088961265e-34
20,400,1.0,0,ancilla,18,836,20,420,14128,13986,142,320938,468472,4441384,5933760,1e-05,1.0000000000000002e-06,0.0004756718806402435
20,400,1.0,0,primitive,18,836,0,400,21904,21762,142,469690,617224,7012220,8761600,0.001,0.0001,0.0
20,400,1.0,0,primitive,18,836,0,400,21904,21762,142,469690,617224,7012220,8761600,0.0001,1e-05,1.4020571109262055e-51
20,400,1.0,0,primitive,18,836,0,400,21904,21762,142,469690,617224,7012220,8761600,1e-05,1.0000000000000002e-06,8.218301577813257e-06
20,400,1.0,0,pipelined,18,836,0,400,16360,16218,142,420442,567976,4893116,6544000,0.001,0.0001,0.0
20,400,1.0,0,pipelined,18,836,0,400,16360,16218,142,420442,567976,4893116,6544000,0.0001,1e-05,3.0823636219469924e-40
20,400,1.0,0,pipelined,18,836,0,400,16360,16218,142,420442,567976,4893116,6544000,1e-05,1.0000000000000002e-06,0.00011193866518835127
20,400,1.0,1,naive_pauli,17,786,0,400,258180,0,258180,258180,258180,102755640,103272000,0.001,0.0001,0.0
20,400,1.0,1,naive_pauli,17,786,0,400,258180,0,258180,258180,258180,102755640,103272000,0.0001,1e-05,0.0
20,400,1.0,1,naive_pauli,17,786,0,400,258180,0,258180,258180,258180,102755640,103272000,1e-05,1.0000000000000002e-06,1.7885584994396808e-46
20,400,1.0,1,1d,17,786,0,400,25074,24940,134,940448,1876194,3160704,10029600,0.001,0.0001,0.0
20,400,1.0,1,1d,17,786,0,400,25074,24940,134,940448,1876194,3160704,10029600,0.0001,1e-05,2.67909627026723e-55
20,400,1.0,1,1d,17,786,0,400,25074,24940,134,940448,1876194,3160704,10029600,1e-05,1.0000000000000002e-06,3.491313250056321e-06
20,400,1.0,1,ancilla,17,786,20,420,13324,13190,134,302094,440434,4192632,5596080,0.001,0.0001,4.40353166e-314
20,400,1.0,1,ancilla,17,786,20,420,13324,13190,134,302094,440434,4192632,5596080,0.0001,1e-05,4.689297442986806e-32
20,400,1.0,1,ancilla,17,786,20,420,13324,13190,134,302094,440434,4192632,5596080,1e-05,1.0000000000000002e-06,0.0007365089270503158
20,400,1.0,1,primitive,17,786,0,400,20668,20534,134,442582,580922,6620836,8267200,0.001,0.0001,0.0
20,400,1.0,1,primitive,17,786,0,400,20668,20534,134,442582,580922,6620836,8267200,0.0001,1e-05,1.0565198670365043e-48
20,400,1.0,1,primitive,17,786,0,400,20668,20534,134,442582,580922,6620836,8267200,1e-05,1.0000000000000002e-06,1.5939959269593786e-05
20,400,1.0,1,pipelined,17,786,0,400,15432,15298,134,396070,534410,4619460,6172800,0.001,0.0001,0.0
20,400,1.0,1,pipelined,17,786,0,400,15432,15298,134,396070,534410,4619460,6172800,0.0001,1e-05,5.443499134898191e-38
20,400,1.0,1,pipelined,17,786,0,400,15432,15298,134,396070,534410,4619460,6172800,1e-05,1.0000000000000002e-06,0.00018779077506084115
20,400,1.0,2,naive_pauli,17,804,0,400,260010,0,260010,260010,260010,103483980,104004000,0.001,0.0001,0.0
20,400,1.0,2,naive_pauli,17,804,0,400,260010,0,260010,260010,260010,103483980,104004000,0.0001,1e-05,0.0
20,400,1.0,2,naive_pauli,17,804,0,400,260010,0,260010,260010,260010,103483980,104004000,1e-05,1.0000000000000002e-06,8.476983143661567e-47
20,400,1.0,2,1d,17,804,0,400,25506,25370,136,970052,1935286,3188296,10202400,0.001,0.0001,0.0
20,400,1.0,2,1d,17,804,0,400,25506,25370,136,970052,1935286,3188296,10202400,0.0001,1e-05,1.0529494313450307e-56
20,400,1.0,2,1d,17,804,0,400,25506,25370,136,970052,1935286,3188296,10202400,1e-05,1.0000000000000002e-06,2.526018785719733e-06
20,400,1.0,2,ancilla,17,804,20,420,13378,13242,136,303796,443722,4200988,5618760,0.001,0.0001,3.47814328e-315
20,400,1.0,2,ancilla,17,804,20,420,13378,13242,136,303796,443722,4200988,5618760,0.0001,1e-05,3.638290192404274e-32
20,400,1.0,2,ancilla,17,804,20,420,13378,13242,136,303796,443722,4200988,5618760,1e-05,1.0000000000000002e-06,0.00071805435351732
20,400,1.0,2,primitive,17,804,0,400,20722,20586,136,444284,584210,6628632,8288800,0.001,0.0001,0.0
20,400,1.0,2,primitive,17,804,0,400,20722,20586,136,444284,584210,6628632,8288800,0.0001,1e-05,8.243265426964078e-49
20,400,1.0,2,primitive,17,804,0,400,20722,20586,136,444284,584210,6628632,8288800,1e-05,1.0000000000000002e-06,1.5549259689934338e-05
20,400,1.0,2,pipelined,17,804,0,400,15486,15350,136,397772,537698,4627256,6194400,0.001,0.0001,0.0
20,400,1.0,2,pipelined,17,804,0,400,15486,15350,136,397772,537698,4627256,6194400,0.0001,1e-05,4.247171266762817e-38
20,400,1.0,2,pipelined,17,804,0,400,15486,15350,136,397772,537698,4627256,6194400,1e-05,1.0000000000000002e-06,0.00018318789147504997
20,400,1.0,3,naive_pauli,17,793,0,400,259456,0,259456,259456,259456,103263488,103782400,0.001,0.0001,0.0
20,400,1.0,3,naive_pauli,17,793,0,400,259456,0,259456,259456,259456,103263488,103782400,0.0001,1e-05,0.0
20,400,1.0,3,naive_pauli,17,793,0,400,259456,0,259456,259456,259456,103263488,103782400,1e-05,1.0000000000000002e-06,1.0626881304586978e-46
20,400,1.0,3,1d,17,793,0,400,26180,26046,134,910608,1816470,3441584,10472000,0.001,0.0001,0.0
20,400,1.0,3,1d,17,793,0,400,26180,26046,134,910608,1816470,3441584,10472000,0.0001,1e-05,3.19253314473465e-55
20,400,1.0,3,1d,17,793,0,400,26180,26046,134,910608,1816470,3441584,10472000,1e-05,1.0000000000000002e-06,3.553024833322573e-06
20,400,1.0,3,ancilla,17,793,20,420,13372,13238,134,302808,441818,4201284,5616240,0.001,0.0001,9.07380291e-315
20,400,1.0,3,ancilla,17,793,20,420,13372,13238,134,302808,441818,4201284,5616240,0.0001,1e-05,4.0042599000948044e-32
20,400,1.0,3,ancilla,17,793,20,420,13372,13238,134,302808,441818,4201284,5616240,1e-05,1.0000000000000002e-06,0.0007249693054969972
20,400,1.0,3,primitive,17,793,0,400,20716,20582,134,443296,582306,6629008,8286400,0.001,0.0001,0.0
20,400,1.0,3,primitive,17,793,0,400,20716,20582,134,443296,582306,6629008,8286400,0.0001,1e-05,9.065187034833963e-49
20,400,1.0,3,primitive,17,793,0,400,20716,20582,134,443296,582306,6629008,8286400,1e-05,1.0000000000000002e-06,1.569774510791722e-05
20,400,1.0,3,pipelined,17,793,0,400,15480,15346,134,396784,535794,4627632,6192000,0.001,0.0001,0.0
20,400,1.0,3,pipelined,17,793,0,400,15480,15346,134,396784,535794,4627632,6192000,0.0001,1e-05,4.6706493007295236e-38
20,400,1.0,3,pipelined,17,793,0,400,15480,15346,134,396784,535794,4627632,6192000,1e-05,1.0000000000000002e-06,0.00018493721788527664
